scan_id,F_area_total,F_mean,F_p95,F_p99,F_top10_area,F_main_roi_area,F_main_roi_mean,F_main_roi_peak,btn_idx,btn_dt,T,HA_ref,Abs_ref
4,0.9479375040436677,0.0009874349000454873,0.004210790073154995,0.006198993767713952,0.123341818398364,0.25183212845917674,0.0046635579344291985,0.006884314027629285,0,2024-06-27 11:16:01,19.4,5.606578867860555,0.002107
5,0.9899588411248057,0.0010312071261716726,0.004845110365451005,0.00701459097522206,0.18454606795043904,0.2946893415421629,0.004911489025702715,0.007991856857831322,1,2024-06-27 11:16:21,19.6,5.38583774843686,0.001615
6,0.8979722282323586,0.0009353877377420402,0.004306123861878392,0.0056708723507728565,0.14850785175093947,0.22969761002573297,0.003960303621133327,0.005896164724670379,2,2024-06-27 11:16:41,19.7,5.536420833213902,0.00174
7,0.9669486932510796,0.0010072382221365413,0.004306133426816357,0.006563941039873396,0.1420149548770963,0.31707631107649903,0.00473248225487312,0.007283272484970253,3,2024-06-27 11:17:01,19.8,5.295659685143158,0.00165
8,0.8544551831124364,0.0008900574824087879,0.0039943192302894235,0.00571378036566455,0.12803992575445652,0.23554587659349505,0.004132383799885878,0.006618621240420996,4,2024-06-27 11:17:21,19.9,5.189316613558964,0.001951
9,0.8940465446279198,0.0009312984839874164,0.004423480091847809,0.006533023054805275,0.15972074412411918,0.30156328320757936,0.0046394351262704515,0.007583677606533854,5,2024-06-27 11:17:41,20.1,5.0591766120239985,0.001755
10,0.9274230679056877,0.0009660656957350914,0.004689882003451931,0.006774707491546166,0.1907182445505922,0.2968708598779427,0.004712235871078455,0.007831732060369027,6,2024-06-27 11:18:01,20.3,5.118649328209085,0.001729
11,0.867506083097751,0.0009036521698934907,0.004165700912300875,0.005553010465029795,0.13228292440858097,0.22658308124583498,0.004119692386287909,0.0063648991962482835,7,2024-06-27 11:18:21,20.4,5.042454516416083,0.00163
12,0.930521734492794,0.0009692934734299938,0.004643371723375863,0.0066080203571351305,0.17963688416601392,0.30399221886525996,0.0046059427100796965,0.007518947155640458,8,2024-06-27 11:18:41,20.6,5.101588521704521,0.001503
13,0.9546372392797523,0.0009944137909164087,0.0047206700413986846,0.006369201136576314,0.15381205859722336,0.29541013646306813,0.0046157833822354395,0.007168751763772889,9,2024-06-27 11:19:01,20.8,5.125100607463919,0.00151
14,0.8856387319180955,0.0009225403457480162,0.0042671731088026795,0.005907447059543607,0.13946638895512786,0.25143040269580635,0.004261532249081464,0.0067602362309208495,10,2024-06-27 11:19:21,20.9,5.154981135534333,0.001785
15,0.8818817201083763,0.0009186267917795587,0.004375207754953667,0.005795798967175244,0.1468905694105215,0.2349433109331079,0.004121812472510665,0.00639426576798082,11,2024-06-27 11:19:41,21.1,5.215193649196468,0.001532
16,0.9615635147420503,0.0010016286611896357,0.0047635119976630735,0.006523110663995594,0.18258280479287664,0.25693362984987345,0.004429890169825404,0.0069641574670396495,12,2024-06-27 11:20:01,21.3,5.2014396618255025,0.001705
17,0.9704839685660122,0.001010920800589596,0.004355205164763249,0.00602701572532233,0.15504831971788016,0.24263607662197914,0.004332787082535342,0.006864666975703027,13,2024-06-27 11:20:21,21.4,5.344153277152569,0.001879
18,0.9851876325737644,0.001026237117264338,0.004448115585590339,0.006790681851015429,0.14780826931903707,0.2831948428261792,0.004882669703899641,0.007854285726223634,14,2024-06-27 11:20:41,21.6,5.633961623452628,0.002
19,0.9539828668705097,0.0009937321529901143,0.004214960424624472,0.006934459128768627,0.14513412316716015,0.2832183491738364,0.004968742967962043,0.008054340624296417,15,2024-06-27 11:21:01,21.8,5.795351872951491,0.001915
20,0.9789451619449571,0.0010197345436926636,0.004381987285726792,0.006329213331243322,0.11676141109329818,0.2392112688502415,0.00478422537700483,0.007331173367077443,16,2024-06-27 11:21:21,21.9,6.292094031872263,0.002118
21,1.0122654138655733,0.0010544431394433056,0.004397893752423923,0.006196177390022196,0.10772536216447043,0.23457412927359675,0.004787227128032587,0.007207409740781514,17,2024-06-27 11:21:41,21.9,6.5237048551313634,0.002183
22,1.0365587471467472,0.0010797486949445283,0.004618963268093263,0.0065566264153438724,0.11781758603401926,0.25564492262390465,0.005012645541645189,0.007518984254918193,18,2024-06-27 11:22:01,22.1,6.3650047532477405,0.002139
23,0.9361123597437596,0.0009751170413997496,0.004102294910958049,0.005498907736260346,0.09011377824234158,0.19008482417299097,0.004320109640295249,0.006203575858841147,19,2024-06-27 11:22:21,22.4,6.197637691300714,0.002194
24,0.9856470151351134,0.001026715640765743,0.004712776621779552,0.006604448742267222,0.13369133349901602,0.2788572127553335,0.004979593084916669,0.007456561221334685,20,2024-06-27 11:22:41,22.8,5.955234770363941,0.001888
25,0.8938593248930666,0.0009311034634302777,0.00435779784755053,0.0059084059789370705,0.12702348806894542,0.24036420163534927,0.004451188919173134,0.00689264962067467,21,2024-06-27 11:23:01,23.1,5.76878829943563,0.001725
26,1.1488038035225039,0.0011966706286692748,0.005593225139898998,0.007922157249962265,0.21336574840409592,0.3677173681610428,0.0055714752751673145,0.008994102531770347,22,2024-06-27 11:23:21,23.6,5.765351506500858,0.002036
27,0.9964277037957371,0.0010379455247872262,0.004827635159640565,0.007307163187300904,0.18536924779934733,0.33858933522775536,0.005053572167578438,0.008394845674719115,23,2024-06-27 11:23:41,24.1,5.624929138528382,0.001855
28,1.0014888554878927,0.0010432175577998882,0.0048615111100438965,0.006922724628067959,0.18382896740061688,0.3079229414285167,0.004887665736960583,0.007872012826674494,24,2024-06-27 11:24:01,24.7,5.5699087857791305,0.00174
29,0.8530469448904183,0.0008885905675941857,0.004241615684822323,0.006687265309989176,0.1741498541533428,0.31089731039097235,0.004505758121608295,0.007633696907871628,25,2024-06-27 11:24:21,25.4,5.558036048820411,0.001438
30,0.8926709810066955,0.0009298656052153079,0.00447536473758241,0.007187532167944275,0.1825876533368116,0.3207891657161413,0.00486044190479002,0.008379867923721545,26,2024-06-27 11:24:41,26.1,5.77995125779267,0.001533
31,0.9146858808737266,0.0009527977925767986,0.004649151350041502,0.0066424821389152585,0.1759291971650506,0.2962004121062782,0.004701593842956797,0.0076026688958585695,27,2024-06-27 11:25:01,26.7,5.444406411391561,0.001842
32,0.9177144319690195,0.000955952533301062,0.0046343355461510565,0.006564750485614343,0.15258795391581065,0.2785970491911248,0.004721983884595336,0.0075134117641618425,28,2024-06-27 11:25:21,27.3,5.445120864528976,0.001666
33,0.9393667696181557,0.0009785070516855788,0.004590692297536854,0.006366484507797252,0.15390141185907222,0.2647615477699267,0.004644939434560118,0.007386103985599707,29,2024-06-27 11:25:41,27.7,5.138417378620608,0.001907
34,0.9056926092362529,0.0009434298012877634,0.004199629076310498,0.006313675553548503,0.13454388816151042,0.24905582778166904,0.004612144958919797,0.007398824829793239,30,2024-06-27 11:26:01,28.1,5.143279764916981,0.001937
35,0.8297045840410773,0.0008642756083761221,0.0038681370279480074,0.006038655936909144,0.12746790609825004,0.24993172298457897,0.004384767069904894,0.006995070944319222,31,2024-06-27 11:26:21,28.3,4.951095066631657,0.001656
36,0.8954258348511173,0.0009327352446365805,0.004322567380234615,0.006514934625355262,0.1480892041666217,0.2163908650514088,0.00450814302190435,0.007258847200426491,32,2024-06-27 11:26:41,28.6,4.94875468221137,0.001931
37,0.9491275856516515,0.000988674568387137,0.005005818302376298,0.006389686773575339,0.16425743057630587,0.3297152098598842,0.004848753086174767,0.007017243487582871,33,2024-06-27 11:27:01,28.8,4.7473055052622914,0.001481
38,0.9888124476281368,0.0010300129662793092,0.004605310851824982,0.006758159998312829,0.16627692114050324,0.28933015451554916,0.00474311728714015,0.0076439879075558695,34,2024-06-27 11:27:21,29.0,4.885620362556265,0.002059
39,0.9475996171232358,0.0009870829345033705,0.004415740273732584,0.006060043020355472,0.12209087174169528,0.2203729475578741,0.004497407093017838,0.006592723587230874,35,2024-06-27 11:27:41,29.1,4.825635917914832,0.001906
40,1.105378948907675,0.0011514364051121615,0.005756030926088703,0.007737398193356362,0.2098332006860378,0.36155525255071214,0.005649300821104877,0.008448615946596329,36,2024-06-27 11:28:01,29.3,5.141381317030409,0.002014
41,0.9529314505705547,0.0009926369276776611,0.00445510346021274,0.005753733435182654,0.11158892589005848,0.2512307804721685,0.004486263937003009,0.006352461734276744,37,2024-06-27 11:28:21,29.4,5.375019217250689,0.002147
42,0.8991749359625354,0.0009366405582943077,0.003862883914229544,0.005175179321244195,0.08047524948078424,0.2158614508404318,0.004151181746931381,0.005816184955760837,38,2024-06-27 11:28:41,29.5,5.9358776880577295,0.002047
43,0.9817619417652657,0.0010226686893388185,0.00421631808351659,0.005703466396587759,0.10918152476978793,0.2346330257880748,0.004427038222416506,0.006461314181220374,39,2024-06-27 11:29:01,29.6,6.116658485604949,0.00198
44,0.8666704746624954,0.0009027817444400994,0.004012136691856269,0.004679956678190194,0.07113672056932602,0.15047461176403268,0.003761865294100817,0.004906344667871782,40,2024-06-27 11:29:21,29.8,6.453513896885665,0.001996
45,0.9168098768598465,0.0009550102883956734,0.004161306766105709,0.00568221929419915,0.08939874936628331,0.19333370703678332,0.004496132721785659,0.006853553917446303,41,2024-06-27 11:29:41,29.9,6.57910681790998,0.002036
46,0.8782178935144382,0.0009148103057442065,0.0041340184060006755,0.00526201268116649,0.08313178937089598,0.18347291284568845,0.0042668119266439175,0.00614905789410444,42,2024-06-27 11:30:01,30.1,6.620183504852309,0.002172
47,0.8177145052556404,0.0008517859429746254,0.003988566202146665,0.004507929573354453,0.08370645954015171,0.13384074429390186,0.003717798452608385,0.00533724065829293,43,2024-06-27 11:30:21,30.3,6.630424562905541,0.002112
48,0.8757805304878992,0.000912271385924895,0.004107342219964871,0.005775635523456346,0.10028580067481226,0.19514598286155707,0.004435135974126297,0.006952224058925314,44,2024-06-27 11:30:41,30.4,6.542276666266614,0.002303
49,0.9008249006615856,0.000938359271522485,0.004098768374540404,0.00623270200404164,0.10077062795999482,0.22218909287624206,0.00472742750800515,0.007292564080401812,45,2024-06-27 11:31:01,30.6,6.2370789564005324,0.002133
50,0.8087887836089396,0.0008424883162593121,0.004145744562511103,0.004732856467952134,0.08391227255328827,0.19669757667879284,0.003450834678575313,0.004755393297097013,46,2024-06-27 11:31:21,30.8,6.177848647516888,0.002204
51,0.8434776361269101,0.000878622537632198,0.0038729860354944313,0.005380261123367458,0.08213877130925895,0.19554761423319506,0.004251035092025979,0.006262998106517907,47,2024-06-27 11:31:41,30.9,6.179294886031199,0.001968
52,0.8939880371397116,0.0009312375386871997,0.0039605353795167325,0.005990675683052986,0.09539688222866591,0.22848702828228842,0.004569740565645768,0.00688601920433025,48,2024-06-27 11:32:01,31.1,5.956245559285555,0.002121
53,0.8715331048023472,0.0009078469841691117,0.003989804597394752,0.005960401878841453,0.09449263095194958,0.22839570164073364,0.004567914032814673,0.006880483337087599,49,2024-06-27 11:32:21,31.3,6.118080687865555,0.001927
54,0.85936491582535,0.000895171787318073,0.00438207300378956,0.0049071723877231205,0.08481947218626537,0.19960935343629943,0.0036292609715690804,0.0049187340815680155,50,2024-06-27 11:32:41,31.4,5.987340981908433,0.002125
55,0.9340571292803012,0.0009729761763336471,0.0042599512488875595,0.005734062713726897,0.08696673962717,0.20179338526876986,0.004586213301562951,0.006612921243633384,51,2024-06-27 11:33:01,31.5,5.558957664825057,0.00211
56,0.986279726678031,0.0010273747152896157,0.004580303003247733,0.007025639897319094,0.14254692653553777,0.3018391579405054,0.005115917931195007,0.008095458200812014,52,2024-06-27 11:33:21,31.6,5.687967138748594,0.001917
57,0.8078181672961744,0.0008414772576001816,0.004031003552349543,0.004640077036500121,0.07602032890972696,0.19044869998831188,0.003400869642648426,0.004653667560528823,53,2024-06-27 11:33:41,31.8,5.8827430185934935,0.001795
58,0.8427323408965639,0.0008778461884339208,0.004193260615578536,0.0057484917272940875,0.10393502272600126,0.21939058952817042,0.004477358969962661,0.006652156210856008,54,2024-06-27 11:34:01,31.9,5.477361756839671,0.001729
59,0.8347774188053272,0.0008695598112555492,0.0040293071578298995,0.005261182002736059,0.0805383758410389,0.182823328378989,0.004155075644977023,0.005876666268085323,55,2024-06-27 11:34:21,31.9,5.410154864117713,0.001923
60,0.8328855080190107,0.0008675890708531362,0.004156009782326126,0.005172423543357775,0.08596526770011004,0.23769031330797957,0.0037728621159996757,0.0053567249194395525,56,2024-06-27 11:34:41,32.1,5.8417120457689675,0.001988
61,0.8930168790858866,0.0009302259157144652,0.00433684664207397,0.00510203090692256,0.07875270673416108,0.16885851333332108,0.004221462833333027,0.00571583337167848,57,2024-06-27 11:35:01,32.1,5.434150740250202,0.001969
62,0.7797861232065051,0.0008122772116734428,0.004061497089998087,0.00484246553434019,0.08401829717036144,0.16121335952077626,0.003932033159043323,0.005615250664666007,58,2024-06-27 11:35:21,32.3,5.595257351279445,0.001842
63,0.7880896499300918,0.0008209267186771789,0.004310789373856528,0.004827966878177862,0.08969644608019306,0.15581619020601556,0.0039952869283593736,0.005589252840565737,59,2024-06-27 11:35:41,32.3,5.526603886846568,0.001806
64,0.8015344914711435,0.0008349317619491079,0.003923319991333232,0.004781501874904702,0.07613268651724536,0.15126920568695085,0.0038786975817166882,0.00559071270454089,60,2024-06-27 11:36:01,32.4,5.832125825912395,0.001818
65,1.5610330249934803,0.001626076067701542,0.007047230719493031,0.00862978659799162,0.14834623533234934,0.34725838893253114,0.006945167778650623,0.009325842672263378,61,2024-06-27 11:36:21,32.5,5.724401280000237,0.002787
66,1.2211875652013444,0.0012720703804180672,0.005335955138425035,0.006814857403482101,0.13117406694655917,0.27736408418324365,0.005333924695831609,0.0075065131868160915,62,2024-06-27 11:36:41,32.6,5.82460892464293,0.001571
67,1.781502592137647,0.001855731866810049,0.006187505562980742,0.00828013522973669,0.14665726158314796,0.3746936473258536,0.006460235298721613,0.009193397710842046,63,2024-06-27 11:37:01,32.7,5.9607598682212695,0.001556
68,1.5193746507555033,0.0015826819278703158,0.005517036813339766,0.007760140132473255,0.1194890854987739,0.46637737899997644,0.005757745419752796,0.007912077484128359,64,2024-06-27 11:37:21,32.8,5.9924202625304055,0.00026
69,1.2607871640694361,0.0013133199625723292,0.00489581481213114,0.006361959995586685,0.10532865606193305,0.3562436065184704,0.004814102790790141,0.006525475380879237,65,2024-06-27 11:37:41,32.9,5.847041259870327,0.002138
70,1.2593882382981654,0.0013118627482272556,0.005487518654078658,0.007599283583820494,0.1275372205233959,0.3159821293242279,0.005745129624076872,0.008343336478913393,66,2024-06-27 11:38:01,32.9,5.705294805085591,0.002843
71,0.8733864201987678,0.0009097775210403831,0.004511459477713074,0.006597611670086588,0.1454976495386368,0.3912026839285043,0.004548868417773306,0.006795315966732995,67,2024-06-27 11:38:21,33.1,5.51525235953531,0.002437
72,0.9520784906090012,0.0009917484277177095,0.0049163536743481034,0.006305961182631651,0.1363237873820738,0.32721035967469164,0.0043628047956625554,0.006388175343361725,68,2024-06-27 11:38:41,33.1,5.980825610664915,0.002474
73,1.1982779870884617,0.001248206236550481,0.005796320799031947,0.007219287216082545,0.15955571667647597,0.3930049122626643,0.0052400654968355245,0.007436046503230453,69,2024-06-27 11:39:01,33.2,5.760474213028094,0.002183
74,0.8415962112713262,0.0008766627200742981,0.004165845688193575,0.005559150355224149,0.10795022910623187,0.27193944835243744,0.003941151425397644,0.00577228398477003,70,2024-06-27 11:39:21,33.3,5.899533698829645,0.001885
75,1.1694499903276125,0.0012181770732579296,0.004930524419898629,0.0073451797373474854,0.2065283014223524,0.4750715285470422,0.004798702308555982,0.0074959288907644585,71,2024-06-27 11:39:41,33.3,5.718566407454504,0.002715
76,0.9825949876684915,0.001023536445488012,0.004270609006921379,0.005064092580555435,0.10680480239375148,0.2330999343702765,0.0036421864745355705,0.005178946444353523,72,2024-06-27 11:40:01,33.4,5.857954971174456,0.001691
77,1.066166766094791,0.0011105903813487408,0.0045818376651007645,0.005983153426330896,0.1280927937755399,0.3164347366963338,0.004276145090490998,0.006032267151676154,73,2024-06-27 11:40:21,33.4,5.857954971174456,0.001452
78,0.9341233777360571,0.0009730451851417261,0.004403082291061629,0.005871563728781612,0.11053387132166193,0.2965659692141955,0.004118971794641604,0.0061071097882752666,74,2024-06-27 11:40:41,33.4,6.330957546486678,0.001892
79,1.2828510020180337,0.0013363031271021184,0.005635819533750409,0.007525017591925113,0.1578309155645762,0.42891819018990074,0.005361477377373759,0.007765876563738361,75,2024-06-27 11:41:01,33.5,7.278829490615091,0.002094
80,1.1674524764730605,0.001216096329659438,0.005593296191758698,0.009020944885826096,0.20101112938671845,0.5258980683285225,0.006044805383086466,0.009256966267099234,76,2024-06-27 11:41:21,33.6,8.236506617553209,0.002919
81,1.1655955501703308,0.001214162031427428,0.0072725512280014,0.009409146260015636,0.22930777337714037,0.5195900048039133,0.006577088668403965,0.009689294452152688,77,2024-06-27 11:41:41,33.7,9.093162521856755,0.002438
82,1.2068898719484649,0.0012571769499463176,0.006583217822191792,0.007775501219237156,0.16930514092442983,0.366233670627634,0.005548995009509606,0.00802089573331194,78,2024-06-27 11:42:01,33.9,9.786908264328524,0.002957
83,0.974175944650463,0.0010147666090108988,0.005387537640273507,0.006419957653609195,0.16139162624381875,0.30364024860687955,0.004400583313143182,0.006644207076121142,79,2024-06-27 11:42:21,34.1,10.418632190057922,0.002836
84,1.3612124492680877,0.001417929634654258,0.007246421204220592,0.009111857600293054,0.2052251995098182,0.48443184380915116,0.0064590912507886825,0.009382373052211911,80,2024-06-27 11:42:41,34.3,10.871686360878558,0.002875
85,1.3818544788552556,0.001439431748807558,0.006903272184913301,0.00928384164891914,0.19909998078725571,0.5004066609129527,0.006498787804064321,0.009571517678760928,81,2024-06-27 11:43:01,34.4,11.15880403619193,0.003194
86,1.1751834521498954,0.0012241494293228077,0.0065234639845342555,0.009912786599847552,0.2564211453997832,0.5693237656353025,0.006543951329141408,0.010166936252818377,82,2024-06-27 11:43:21,34.6,11.547312853422088,0.003535
87,1.570890819539755,0.0016363446036872448,0.007598305271311069,0.010230280274039438,0.22545950270076534,0.612182695862881,0.007287889236462869,0.010492449110199894,83,2024-06-27 11:43:41,34.8,11.903408200476271,0.002932
88,1.2731294284125714,0.0013261764879297618,0.008157095481241975,0.009969465438825082,0.25224309190936445,0.5521646467779434,0.007079033933050556,0.010216911756552689,84,2024-06-27 11:44:01,34.8,12.020876044559916,0.002936
89,1.4390295593598352,0.0014989891243331617,0.007265439284507423,0.011417530630962926,0.2813241391695943,0.6926398036896272,0.007695997818773635,0.01171169209740568,85,2024-06-27 11:44:21,34.9,12.280506524315369,0.002982
90,1.1669447787831169,0.00121556747789908,0.006222237707575236,0.007555837016104296,0.17575511401110389,0.34652283253780874,0.005250345947542557,0.007840014052711007,86,2024-06-27 11:44:41,35.0,12.542472678830135,0.003542
91,1.8900673423575731,0.001968820148289139,0.011116006276544724,0.013475408696426184,0.2899385811609748,0.7878044125333604,0.00997220775358684,0.013813638465590805,87,2024-06-27 11:45:01,35.1,12.687471338192271,0.0034
92,1.6368856083958336,0.0017050891754123267,0.008793841562428397,0.013540598604349498,0.3221281878065395,0.8322632644520521,0.00935127263429272,0.013810198952094984,88,2024-06-27 11:45:21,35.1,12.886334525311272,0.00393
93,1.7867062103525373,0.0018611523024505596,0.010240493774810644,0.013515916458858204,0.2876990534913404,0.8119724220421483,0.009782800265568051,0.013858409342835621,89,2024-06-27 11:45:41,35.2,12.953530948766744,0.003583
94,1.3869423737291569,0.001444731639301205,0.009352925169653234,0.01179323395966501,0.29390326790009874,0.6461371480501893,0.008283809590387043,0.012101135396535422,90,2024-06-27 11:46:01,35.2,13.153431117729193,0.003923
95,1.7023571629974081,0.0017732887114556334,0.007723110066046403,0.011340399049570137,0.16889228491658348,0.5944117117642924,0.008255718218948506,0.011687140615691179,91,2024-06-27 11:46:21,35.2,13.353331286691642,0.00346
96,1.600604194191137,0.001667296035615768,0.00876163021936376,0.011986342385479389,0.29695613156314815,0.7076755839191736,0.008325595104931454,0.012283739971279123,92,2024-06-27 11:46:41,35.2,13.433291354276623,0.003754
97,1.7187344997170513,0.0017903484372052618,0.008733479426851248,0.013120766238090996,0.3108556586117656,0.82576158214102,0.00907430310045077,0.013414372035338845,93,2024-06-27 11:47:01,35.1,13.244288262125472,0.004511
98,1.3787207065329423,0.0014361674026384815,0.009107993006781213,0.01201472034525997,0.2979762404834174,0.6727833453059457,0.00830596722599933,0.012378393589571896,94,2024-06-27 11:47:21,35.1,13.244288262125472,0.003704
99,1.6722497515645451,0.0017419268245464012,0.009920276478372184,0.011536393711886108,0.2847782205300007,0.6222039326163502,0.0084081612515723,0.011886100310237513,95,2024-06-27 11:47:41,35.0,12.542472678830135,0.003742
100,1.4510680426572464,0.0015115292111012983,0.009118875717726616,0.011398372300133143,0.2615848723943789,0.6640949076222353,0.008198702563237473,0.011690605985491572,96,2024-06-27 11:48:01,34.9,11.80817935030324,0.003206
101,1.5800890698204377,0.0016459261143962893,0.008235172365562971,0.012453553627308598,0.36865252474416366,0.8595252957888883,0.00781386632535353,0.012815859367731903,97,2024-06-27 11:48:21,34.9,11.61137636113152,0.00253
102,1.3855129684843792,0.0014432426755045618,0.007374642094443292,0.010314096060537981,0.2482277981268345,0.5544117770122904,0.00693014721265363,0.010638678917098897,98,2024-06-27 11:48:41,34.9,10.981606795782012,0.003278
103,0.9398044082528461,0.0009789629252633812,0.006130862102758043,0.007569247766238741,0.2175355072332732,0.37574359071784846,0.005077616090781736,0.007793654127472358,99,2024-06-27 11:49:01,34.9,10.469919023935539,0.003092
104,1.4745473357490275,0.0015359868080719037,0.007498296614982785,0.008997308346047107,0.2020773027454565,0.4692321399496773,0.0065171130548566285,0.00925196085548283,100,2024-06-27 11:49:21,34.9,10.39119782826685,0.003404
105,1.0749992003900575,0.0011197908337396431,0.006850231686902795,0.008978542206390308,0.2285950256211967,0.48580412506588294,0.00614941930463143,0.0092420482570564,101,2024-06-27 11:49:41,34.9,10.469919023935539,0.002788
106,1.3512451675869068,0.0014075470495696946,0.008081228223595638,0.00984235668357309,0.22333150527776663,0.5375470201132277,0.007072987106752996,0.010166854184635754,102,2024-06-27 11:50:01,34.9,10.66672201310726,0.0041
107,1.6322215634861388,0.0017002307952980612,0.007444168792025197,0.008558619814965817,0.14270516444295323,0.4264537942809593,0.006560827604322451,0.008833898850554255,103,2024-06-27 11:50:21,35.0,11.474186362336718,0.003468
108,1.03075248296457,0.0010737005030880937,0.007249827527740181,0.008713861796073854,0.26610355553878057,0.4206330556779294,0.0057620966531223205,0.00901169759428784,104,2024-06-27 11:50:41,35.1,12.289744963954268,0.003557
109,1.5885580763582077,0.0016547479962064663,0.009687755051951043,0.011138219079132703,0.27035273884609423,0.5856914317038183,0.00802317029731258,0.011193286002130142,105,2024-06-27 11:51:01,35.1,12.528380788497069,0.003599
110,1.3805044575883159,0.0014380254766544957,0.009023809899831505,0.010952052433744931,0.2802294729017263,0.5819022691759539,0.007758696922346052,0.01119578824886475,106,2024-06-27 11:51:21,35.2,12.833590847389274,0.004135
111,1.1662815599479837,0.0012148766249458164,0.007348293651208762,0.00954626218064587,0.26564935862193556,0.5051403744873318,0.006394181955535846,0.009854741641378652,107,2024-06-27 11:51:41,35.2,12.393810475671884,0.003417
112,1.3617787905422816,0.0014185195734815433,0.008831932059000824,0.01106926963605129,0.26407730608883473,0.647941652312168,0.007999279658174914,0.011296186540420151,108,2024-06-27 11:52:01,35.2,12.153930272916945,0.003727
113,1.72145400162775,0.0017931812516955728,0.008315395633273577,0.012361612949332633,0.2724050622450665,0.781737278372007,0.008685969759688966,0.012618096034517566,109,2024-06-27 11:52:21,35.2,12.073970205331966,0.003902
114,1.4958270250038452,0.0015581531510456721,0.007138620015577323,0.011233384586787692,0.24152180123698475,0.6720570555250744,0.007724793741667522,0.011518893971680884,110,2024-06-27 11:52:41,35.1,11.534064852902064,0.002903
115,1.1022343880288066,0.0011481608208633403,0.006064038947711399,0.007980504593537923,0.19609060418900798,0.37166339485599803,0.0053094770693714,0.00826599858158668,111,2024-06-27 11:53:01,35.1,11.335201665783064,0.003274
116,1.499306389029642,0.0015617774885725438,0.008537424661989573,0.013111068023589545,0.34423681012205776,0.8449412352170799,0.008534759951687676,0.013473633164138204,112,2024-06-27 11:53:21,35.1,10.977247928968863,0.004335
117,1.2876785529781198,0.001341331826018875,0.008186085614103495,0.009833135921426532,0.24603094258608782,0.5479047222520079,0.0070244195160513835,0.010077366279640714,113,2024-06-27 11:53:41,35.1,11.255656390935462,0.003591
118,1.083197374881806,0.0011283305988352146,0.006489079039710386,0.009711221246206138,0.2681488862848484,0.5293664923743575,0.006227841086757147,0.010040303680686792,114,2024-06-27 11:54:01,35.1,11.176111116087865,0.002791
119,1.2499870041753856,0.0013020697960160266,0.00809648145022303,0.010232846311656222,0.2481816894925965,0.5582180548376657,0.007156641728688022,0.010535450258938438,115,2024-06-27 11:54:21,35.1,11.454519578054466,0.00394
120,1.2108465905984276,0.001261298531873362,0.00702201821395248,0.008716540917362433,0.21506793055603007,0.4307223255024823,0.006066511626795525,0.00900462475430023,116,2024-06-27 11:54:41,35.1,11.374974303206866,0.003253
121,1.8169923596598263,0.0018927003746456524,0.009898684919977026,0.011333383517393967,0.2642711869379101,0.6322628060066795,0.008430170746755727,0.011648110708274546,117,2024-06-27 11:55:01,35.1,11.931791227140069,0.003575
122,1.0295268118106489,0.0010724237623027592,0.006830210584335274,0.008830032927445162,0.25239884552110015,0.4395676989873587,0.005708671415420243,0.009170688070867235,118,2024-06-27 11:55:21,35.2,12.153930272916945,0.002999
123,1.9651689303485431,0.0020470509691130657,0.008597868105634298,0.012013908874753707,0.22741226699849182,0.7284381553565206,0.008776363317548441,0.01228633450357935,119,2024-06-27 11:55:41,35.2,11.994010137746985,0.003987
124,1.5515415795600709,0.0016161891453750738,0.008313389347850132,0.009648291464334291,0.1962416198630847,0.4646173214754511,0.007147958791930017,0.009923627059053256,120,2024-06-27 11:56:01,35.3,11.935940627720033,0.004089
125,1.7664423687509734,0.0018400441341155972,0.008903831501516137,0.010147265735511475,0.16828567524321292,0.4827348672401127,0.007913686348198569,0.010201295150576248,121,2024-06-27 11:56:21,35.3,11.694810514028719,0.003681
126,1.167281429457459,0.001215918155684853,0.007890957993606602,0.009514200093523249,0.2572641668172755,0.49992389089671946,0.006577945932851572,0.009818951055749429,122,2024-06-27 11:56:41,35.3,11.574245457183062,0.003186
127,1.3444595719537598,0.0014004787207851665,0.007587279838112031,0.0100027574236036,0.2451100569448832,0.512492364875091,0.006833231531667879,0.01030877135138073,123,2024-06-27 11:57:01,35.3,11.654622161746834,0.004198
128,1.1948102987649585,0.0012445940612134984,0.007734546454413252,0.009958745391074263,0.25761622482309704,0.527440494378602,0.006762057620238487,0.010274204384450968,124,2024-06-27 11:57:21,35.3,11.574245457183062,0.003718
129,1.5024815874435538,0.0015650849869203686,0.008508993662079857,0.010039396700160854,0.24499289810856734,0.5065958421696081,0.007135152706614198,0.01032993658575566,125,2024-06-27 11:57:41,35.3,11.49386875261929,0.003777
130,1.4056577354451534,0.0014642268077553681,0.009147089017039594,0.011586892451945156,0.2758393246820523,0.6812163826438887,0.008307516861510838,0.011847894308028992,126,2024-06-27 11:58:01,35.3,11.21255028664609,0.003584
131,1.1724181527806077,0.0012212689091464664,0.0077143957964856775,0.010780975597110975,0.2722453210700958,0.5971956308298457,0.007195128082287298,0.011073642950838129,127,2024-06-27 11:58:21,35.3,11.935940627720033,0.003207
132,1.1561523263285993,0.0012043253399256243,0.007276914482840115,0.008773651288181292,0.2508004016505182,0.4616603753940893,0.005995589290832328,0.009028394474232131,128,2024-06-27 11:58:41,35.3,11.77518721859249,0.002943
